date,session,number,bill,question,result,description,yeatotal,naytotal
2008-05-15,2,129,H.R. 2419,On the Motion,Agreed to,"Motion to Waive Rule XLIV, 8(a) re: H.R. 2419 Conference Report; Food, Conservation, and Energy Act of 2008",62,34
2008-05-15,2,130,H.R. 2419,On the Conference Report,Agreed to,"Conference Report to Accompany H.R. 2419; Food, Conservation, and Energy Act of 2008",81,15
2008-05-15,2,131,S.Con.Res. 70,On the Motion,Rejected,Gregg Motion to Instruct Conferees (Tax Increase) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,44,51
2008-05-15,2,132,S.Con.Res. 70,On the Motion,Agreed to,Boxer Motion to Instruct Conferees (China - India) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,55,40
2008-05-15,2,133,S.Con.Res. 70,On the Motion,Rejected,DeMint Motion to Instruct Conferees (China - India) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,34,61
2008-05-15,2,134,S.Con.Res. 70,On the Motion,Rejected,Vitter Motion to Instruct Conferees (OCS) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,44,51
2008-05-15,2,135,S.Con.Res. 70,On the Motion,Rejected,Gregg Motion to Instruct Conferees (Discretionary Spending) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,47,48
2008-05-20,2,136,PN1484,On the Nomination,Confirmed,"Confirmation G. Steven Agee, of Virginia to be US Circuit Judge",96,0
2008-05-22,2,137,H.R. 2642,On the Motion S.Amdt. 4803,Agreed to,Motion to Concur in the House Amendment No. 2 with Amdt. No. 4803; In the nature of substitute.,75,22
2008-05-22,2,138,H.R. 2642,On the Motion S.Amdt. 4817,Rejected,"Motion to Concur in the House Amdt. No. 1 to the Senate Amdt. to HR 2642, with an Amdt. No. 4817; In the nature of a substitute.",34,63
2008-05-22,2,139,H.R. 2642,On the Motion S.Amdt. 4818,Agreed to,Motion to Concur to the House Amendment No. 1 to the Senate Amdt. with Amdt. No. 4818; In the nature of a substitute.,70,26
2008-05-22,2,140,H.R. 2419,On Overriding the Veto,Veto Overridden,"Upon Reconsideration Shall the Bill H.R. 2419 Pass, the Objections of the President of the United States to the Contrary Not Withstanding?; Food, Conservation, and Energy Act of 2008",82,13
2008-06-02,2,141,S. 3036,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to Consider S.3036; Lieberman-Warner Climate Security Act of 2008,74,14
2008-06-04,2,142,S.Con.Res. 70,On the Conference Report,Agreed to,S. Con. Res. 70 Conference Report; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,48,45
2008-06-04,2,143,S. 3036,On the Motion,Rejected,Motion to Instruct Sgt-At-Arms; Lieberman-Warner Climate Security Act of 2008,27,28
2008-06-05,2,144,H.R. 6124,On Passage of the Bill,Passed,"H.R. 6124; Food, Conservation, and Energy Act of 2008",77,15
2008-06-06,2,145,S. 3036,On the Cloture Motion S.Amdt. 4825,Rejected,Motion to Invoke Cloture on the Boxer Amdt. No. 4825; In the nature of a substitute.,48,36
2008-06-10,2,146,S. 3044,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3044; Consumer-First Energy Act of 2008,51,43
2008-06-10,2,147,H.R. 6049,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6049; Energy Improvement and Extension Act of 2008,50,44
2008-06-10,2,148,PN1065,On the Nomination,Confirmed,"Confirmation Mark S. Davis of Virginia, to be US District Judge",94,0
2008-06-12,2,149,S. 3101,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3101; Medicare Improvements for Patients and Providers Act of 2008,54,39
2008-06-17,2,150,H.R. 6049,On the Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to H. R. 6049; Energy Improvement and Extension Act of 2008,52,44
2008-06-18,2,151,H.R. 6124,On Overriding the Veto,Veto Overridden,"Upon Reconsideration Shall H.R. 6124 Pass, the Objections of the President to the Contrary Notwithstanding?; Food, Conservation, and Energy Act of 2008",80,14
2008-06-19,2,152,H.R. 3221,On the Amendment S.Amdt. 4986,Rejected,Bond Amdt. No. 4986 As Modified; To clarify that GSEs have no responsibility for funding housing entities under the Affordable Housing program.,11,77
2008-06-19,2,153,H.R. 3221,On the Motion S.Amdt. 4985,Rejected,Motion to Waive CBA Re: Bond Amdt. No. 4985; To strike provisions relating to the HOPE for Homeowners Program.,21,69
2008-06-19,2,154,H.R. 3221,On the Motion,Rejected,"Bunning Motion to Refer the House Message on H.R. 3221 to the Committee on Banking, Housing, and Urban Affairs; Housing and Economic Recovery Act of 2008",11,70
2008-06-24,2,155,H.R. 3221,On the Motion,Agreed to,"Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment striking sec. 1 through Title V and Inserting Language to the Senate Amdt. to H.R. 3221, with an Amdt.; Housing and Economic Recovery Act of 2008",83,9
2008-06-24,2,156,PN1560,On the Nomination,Confirmed,"Confirmation Helene N. White, of Michigan, to be US Circuit Judge",63,32
2008-06-25,2,157,H.R. 3221,On the Motion,Agreed to,"Motion to Concur in the Amdt. of the House, Striking Section 1 through Title V and Inserting Certain Language, to the Senate Amdt. to H.R. 3221, with an Amdt No. 4983, as Amended; Housing and Economic Recovery Act of 2008",79,16
2008-06-25,2,158,H.R. 6304,On Cloture on the Motion to Proceed,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to H.R. 6304; Foreign Intelligence Surveillance Act of 1978 Amendments Act of 2008,80,15
2008-06-26,2,159,PN1335,On the Nomination,Confirmed,"Confirmation William T. Lawrence, of Indiana, To Be US District Judge",97,0
2008-06-26,2,160,H.R. 6331,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6331; Medicare Improvements for Patients and Providers Act of 2008,58,40
2008-06-26,2,161,H.R. 2642,On the Motion,Agreed to,"Motion To Waive CBH Re: Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642; Supplemental Appropriations Act, 2008",77,21
2008-06-26,2,162,H.R. 2642,On the Motion,Agreed to,"Motion To Concur In House Amdts To Senate Amdt To House Amdt To Senate Amdt To H.R. 2642; Supplemental Appropriations Act, 2008",92,6
2008-07-07,2,163,H.R. 3221,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Motion to Concur in the Amendments of the House, Striking Title VI through XI, To the Senate Amendment to H.R. 3221; Housing and Economic Recovery Act of 2008",76,10
2008-07-09,2,164,H.R. 6304,On the Amendment S.Amdt. 5064,Rejected,Dodd Amdt. No. 5064; To strike title II.,32,66
2008-07-09,2,165,H.R. 6304,On the Amendment S.Amdt. 5059,Rejected,Specter Amdt. No. 5059; To limit retroactive immunity for providing assistance to the United States to instances in which a Federal court determines the assistance was provided in connection with an intelligence activity that was constitutional.,37,61
2008-07-09,2,166,H.R. 6304,On the Amendment S.Amdt. 5066,Rejected,Bingaman Amdt. No. 5066; To stay pending cases against certain telecommunications companies and provide that such companies may not seek retroactive immunity until 90 days after the date the final report of the Inspectors General on the President's Surveillance Program is submitted to Congress.,42,56
2008-07-09,2,167,H.R. 6304,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on H.R. 6304; Foreign Intelligence Surveillance Act of 1978 Amendments Act of 2008,72,26
2008-07-09,2,168,H.R. 6304,On Passage of the Bill,Passed,H.R. 6304; Foreign Intelligence Surveillance Act of 1978 Amendments Act of 2008,69,28
2008-07-09,2,169,H.R. 6331,On the Cloture Motion,Agreed to,"Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 6331; Medicare Improvements for Patients and Providers Act of 2008",69,30
2008-07-10,2,170,H.R. 3221,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221; Housing and Economic Recovery Act of 2008",84,12
2008-07-10,2,171,PN1641,On the Nomination,Confirmed,"Confirmation Gen. David H. Petraeus, USA, to be General",95,2
2008-07-10,2,172,PN1643,On the Nomination,Confirmed,"Confirmation Lt. Gen. Raymond T. Odierno, USA, to be General",96,1
2008-07-11,2,173,H.R. 3221,On the Motion,Agreed to,"Motion to Disagree to the Amdts. of the House, Adding a New Title and Inserting a New Section, to the Amdt. of the Senate to H.R. 3221; Housing and Economic Recovery Act of 2008",63,5
2008-07-11,2,174,S. 2731,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2731; Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008",65,3
2008-07-15,2,175,S. 2731,On the Motion to Table S.Amdt. 5078,Agreed to,Motion to Table DeMint Amdt. No. 5068; To limit the countries to which Federal financial assistance may be targeted under this Act.,70,24
2008-07-15,2,176,S. 2731,On the Amendment S.Amdt. 5073,Rejected,Bunning Amdt. No. 5073; In the nature of a substitute.,16,80
2008-07-15,2,177,H.R. 6331,On Overriding the Veto,Veto Overridden,"Shall H.R. 6331 Pass, the objections of the President of the United States to the contrary notwithstanding?; Medicare Improvements for Patients and Providers Act of 2008",70,26
2008-07-16,2,178,S. 2731,On the Amendment S.Amdt. 5083,Rejected,Cornyn Amdt. No. 5083; To establish a bipartisan commission for the purpose of improving oversight and eliminating wasteful government spending under the President's Emergency Plan for AIDS Relief.,32,63
2008-07-16,2,179,S. 2731,On the Amendment S.Amdt. 5081,Rejected,Gregg Amdt. No. 5081; To strike the provision requiring the development of coordinated oversight plans and to establish an independent Inspector General at the Office of the Global AIDS Coordinator.,44,51
2008-07-16,2,180,S. 2731,On the Amendment S.Amdt. 5082,Rejected,Kyl Amdt. No. 5082; To limit the period during which appropriations may be made to carry out this Act and to create a point of order in the Senate against any appropriation to carry out this Act that exceeds the amount authorized for fiscal year 2013.,28,67
2008-07-16,2,181,S. 2731,On the Amendment S.Amdt. 5077,Rejected,"DeMint Amdt. No. 5077; To reduce to $35,000,000,000 the amount authorized to be appropriated to combat HIV/AIDS, tuberculosis, and malaria in developing countries during the next 5 years.",31,64
2008-07-16,2,182,H.R. 5501,On Passage of the Bill,Passed,"H.R. 5501 As Amended; Tom Lantos and Henry J. Hyde United States Global Leadership Against HIV/AIDS, Tuberculosis, and Malaria Reauthorization Act of 2008",80,16
2008-07-22,2,183,S. 3268,On Cloture on the Motion to Proceed,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to S. 3268; Stop Excessive Energy Speculation Act of 2008,94,0
2008-07-25,2,184,S. 3268,On the Cloture Motion,Rejected,Motion to Invoke Cloture on S. 3268; Stop Excessive Energy Speculation Act of 2008,50,43
2008-07-25,2,185,H.R. 3221,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to the House Amendments to the Senate Amendment to H.R. 3221; Housing and Economic Recovery Act of 2008,80,13
2008-07-26,2,186,H.R. 3221,On the Motion,Agreed to,Motion to Concur in the House Amendment to Senate Amendment to the House Amendments to the Senate Amendment to HR 3221; Housing and Economic Recovery Act of 2008,72,13
2008-07-26,2,187,S. 3186,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. 3186; Warm in Winter and Cool in Summer Act,50,35
2008-07-28,2,188,S. 3297,On the Motion,Agreed to,Motion to Instruct Sgt. At Arms; Advancing America's Priorities Act,87,3
2008-07-28,2,189,S. 3297,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S.3297; Advancing America's Priorities Act,52,40
2008-07-29,2,190,H.R. 6049,On the Cloture Motion,Rejected,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.6049; Energy Improvement and Extension Act of 2008,53,43
2008-07-30,2,191,S. 2035,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2035; Free Flow of Information Act of 2007,51,43
2008-07-30,2,192,S. 3335,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Motion to Proceed to Consider S.3335; Jobs, Energy, Families, and Disaster Relief Act of 2008",51,43
2008-07-31,2,193,H.R. 4040,On the Conference Report,Agreed to,H.R. 4040 Conference Report; Consumer Product Safety Improvement Act of 2008,89,3
2008-07-31,2,194,H.R. 4137,On the Conference Report,Agreed to,H.R. 4137 Conference Report; Higher Education Opportunity Act,83,8
2008-07-31,2,195,S. 3001,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001; Duncan Hunter National Defense Authorization Act for Fiscal Year 2009,51,39
2008-07-31,2,196,H.Con.Res. 398,On the Concurrent Resolution,Agreed to,H. Con. Res. 398; A concurrent resolution providing for an adjournment or recess of the two Houses.,48,40
2008-09-08,2,197,S. 3001,On the Cloture Motion,Agreed to,"Upon Reconsideration, Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3001; Duncan Hunter National Defense Authorization Act for Fiscal Year 2009",83,0
2008-09-10,2,198,S. 3001,On the Amendment S.Amdt. 5280,Rejected,"Vitter Amdt. No. 5280; To authorize, with an offset, an additional $100,000,000 for Procurement, Defense-wide, and an additional $171,000,000 for Research, Development, Test, and Evaluation, Defense-wide, for near-term missile defense programs and activities.",39,57
2008-09-10,2,199,S. 3001,On the Amendment S.Amdt. 4979,Agreed to,Nelson (FL) Amdt. No. 4979; To repeal the requirement for reduction of survivor annuities under the Survivor Benefit Plan by veterans' dependency and indemnity compensation.,94,2
2008-09-16,2,200,S. 3001,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 3001; Duncan Hunter National Defense Authorization Act for Fiscal Year 2009,61,32
2008-09-17,2,201,S. 3001,On Passage of the Bill,Passed,S. 3001 As Amended; Duncan Hunter National Defense Authorization Act for Fiscal Year 2009,88,8
2008-09-23,2,202,H.R. 6049,On the Amendment S.Amdt. 5633,Agreed to,Baucus Amdt. No. 5633; In the nature of a substitute.,93,2
2008-09-23,2,203,H.R. 6049,On the Amendment S.Amdt. 5634,Rejected,"Conrad Amdt No. 5634; To provide alternative minimum tax relief, and for other purposes.",53,42
2008-09-23,2,204,H.R. 6049,On the Motion S.Amdt. 5635,Agreed to,"Motion to Waive C.B.A. Baucus Amdt. No.5635; To amend the Internal Revenue Code of 1986 to extend certain expiring provisions, and for other purposes.",84,11
2008-09-23,2,205,H.R. 6049,On Passage of the Bill,Passed,H.R.6049 As Amended; Energy Improvement and Extension Act of 2008,93,2
2008-09-26,2,206,S. 3604,On the Motion to Proceed,Rejected,Motion to Proceed to Consider S.3604; National Park Centennial Fund Act,52,42
2008-09-27,2,207,H.R. 2638,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to the Senate Amdt. to H.R.2638; Department of Homeland Security Appropriations Act, 2009",83,12
2008-09-27,2,208,H.R. 2638,On the Motion,Agreed to,"Motion to Concur in the House Amendment to the Senate Amendment to H.R.2638; Department of Homeland Security Appropriations Act, 2009",78,12
2008-09-29,2,209,H.R. 2095,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to the Senate Amdt. to H.R. 2095; Railroad Safety Enhancement Act of 2008,69,17
2008-10-01,2,210,H.R. 2095,On the Motion,Agreed to,Motion to Concur in the House Amdt. To the Senate Amdt. to H.R. 2095; Railroad Safety Enhancement Act of 2008,74,24
2008-10-01,2,211,H.R. 7081,On Passage of the Bill,Passed,H.R. 7081; United States-India Nuclear Cooperation Approval and Nonproliferation Enhancement Act,86,13
2008-10-01,2,212,H.R. 1424,On the Amendment S.Amdt. 5685,Agreed to,Dodd Amdt. No. 5685; In the nature of a substitute.,74,25
2008-10-01,2,213,H.R. 1424,On Passage of the Bill,Passed,"H. R. 1424 As Amended; A bill to provide authority for the Federal Government to purchase and insure certain types of troubled assets for the purposes of providing stability to and preventing disruption in the economy and financial system and protecting taxpayers, to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.",74,25
