date,session,number,bill,question,result,description,yeatotal,naytotal
2007-04-17,1st,214,H R 1677,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Taxpayer Protection Act,407,7
2007-04-17,1st,215,H RES 196,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of World Water Day,393,22
2007-04-17,1st,216,H CON RES 100,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Condemning the recent violent actions of the Government of Zimbabwe against peaceful opposition party activists and members of civil society,414,0
2007-04-17,1st,217,H RES 273,On Motion to Suspend the Rules and Agree,Passed,"Supporting the goals and ideals of Financial Literacy Month, and for other purposes",414,2
2007-04-17,1st,218,H CON RES 76,On Motion to Suspend the Rules and Agree,Passed,"Honoring the 50th Anniversary of the International Geophysical Year (IGY) and its past contributions to space research, and looking forward to future accomplishments",406,0
2007-04-18,1st,219,H RES 301,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 1257, to amend the Securities Exchange Act of 1934 to provide shareholders with an advisory vote on executive compensation",226,199
2007-04-18,1st,220,H RES 301,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 1257, to amend the Securities Exchange Act of 1934 to provide shareholders with an advisory vote on executive compensation",227,195
2007-04-18,1st,221,H RES 306,On Motion to Suspend the Rules and Agree,Passed,"Offering heartfelt condolences to the victims and their families regarding the horrific violence at Virginia Tech in Blacksburg, Virginia",421,0
2007-04-18,1st,222,H R 1361,On Agreeing to the Amendment,Failed,,178,246
2007-04-18,1st,223,H R 1361,On Agreeing to the Amendment,Failed,,174,252
2007-04-18,1st,224,H R 1361,On Motion to Recommit with Instructions,Failed,Relief for Entrepreneurs: Coordination of Objectives and Values for Effective Recovery Act,204,218
2007-04-18,1st,225,H R 1361,On Passage,Passed,Relief for Entrepreneurs: Coordination of Objectives and Values for Effective Recovery Act,267,158
2007-04-18,1st,226,H RES 300,On Motion to Suspend the Rules and Agree,Passed,Commending the achievements of the Rutgers University women’s basketball team and applauding the character and integrity of their student-athletes,416,0
2007-04-18,1st,227,H RES 293,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals highlighted through National Volunteer Week,411,0
2007-04-19,1st,228,H RES 317,On Ordering the Previous Question,Passed,Providing for the consideration of H.R. 1905 and H.R 1906,219,196
2007-04-19,1st,229,H RES 317,On Agreeing to the Resolution,Passed,Providing for the consideration of H.R. 1905 and H.R 1906,219,196
2007-04-19,1st,230,H R 1905,On Motion to Recommit with Instructions,Failed,District of Columbia House Voting Rights Act,193,227
2007-04-19,1st,231,H R 1905,On Passage,Passed,District of Columbia House Voting Rights Act,241,177
2007-04-19,1st,232,H R 1906,On Passage,Passed,Adjustment of Estimated Tax Payment Safe Harbor for Individual Taxpayers with Adjusted Gross Income Greater than $5 Million,216,203
2007-04-19,1st,233,H R 1495,On Motion to Recommit with Instructions,Failed,Water Resources Development Act,194,226
2007-04-19,1st,234,H R 1495,On Passage,Passed,Water Resources Development Act,394,25
2007-04-19,1st,235,H R 1591,On Motion to Instruct Conferees,Passed,"Making emergency supplemental appropriations for fiscal year ending September 30, 2007, and for other purposes",215,199
2007-04-20,1st,236,H R 1257,On Agreeing to the Amendment,Failed,,177,222
2007-04-20,1st,237,H R 1257,On Agreeing to the Amendment,Failed,,155,244
2007-04-20,1st,238,H R 1257,On Agreeing to the Amendment,Failed,,161,241
2007-04-20,1st,239,H R 1257,On Agreeing to the Amendment,Failed,,164,236
2007-04-20,1st,240,H R 1257,On Agreeing to the Amendment,Failed,,148,257
2007-04-20,1st,241,H R 1257,On Agreeing to the Amendment,Failed,,160,240
2007-04-20,1st,242,H R 1257,On Agreeing to the Amendment,Failed,,162,242
2007-04-20,1st,243,H R 1257,On Motion to Recommit with Instructions,Failed,,184,222
2007-04-20,1st,244,H R 1257,On Passage,Passed,,269,134
2007-04-23,1st,245,H RES 179,On Motion to Suspend the Rules and Agree,Passed,Expressing support for a National Foster Parents Day,390,0
2007-04-23,1st,246,H R 1434,On Motion to Suspend the Rules and Pass,Passed,Rachel Carson Post Office Building,334,53
2007-04-23,1st,247,H R 1402,On Motion to Suspend the Rules and Pass,Passed,Sergeant Dennis J. Flanagan Lecanto Post Office Building,386,0
2007-04-24,1st,248,H RES 327,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 362) to authorize science scholarships for educating mathematics and science teachers, and for other purposes",220,188
2007-04-24,1st,249,H RES 318,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 363) to authorize appropriations for basic research and research infrastructure in science and engineering, and for support of graduate fellowships, and for other purposes",219,187
2007-04-24,1st,250,H RES 299,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the House of Representatives that Congress should increase public awareness of child abuse and neglect and should continue to work with the States to reduce the incidence of child abuse and neglect through such programs as the Child Welfare Services and Promoting Safe and Stable Families program,411,0
2007-04-24,1st,251,H RES 289,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the House of Representatives with respect to raising awareness and encouraging prevention of sexual assault in the United States and supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month,410,0
2007-04-24,1st,252,H RES 119,On Motion to Suspend the Rules and Agree,Passed,"Supporting the mission and goals of National Crime Victims’ Rights Week in order to increase public awareness of the rights, needs, and concerns of victims and survivors of crime in the United States during such week and throughout the year",407,0
2007-04-24,1st,253,H R 362,On Motion to Recommit with Instructions,Passed,"To authorize science scholarships for educating mathematics and science teachers, and for other purposes",408,4
2007-04-24,1st,254,H R 362,On Passage,Passed,"To authorize science scholarships for educating mathematics and science teachers, and for other purposes",389,22
2007-04-24,1st,255,H R 363,On Agreeing to the Amendment,Agreed to,,254,165
2007-04-24,1st,256,H R 363,On Motion to Recommit with Instructions,Passed,Sowing the Seeds Through Science and Engineering Research Act,264,154
2007-04-24,1st,257,H R 363,On Passage,Passed,Sowing the Seeds Through Science and Engineering Research Act,397,20
2007-04-25,1st,258,H RES 330,On Ordering the Previous Question,Passed,"Providing for consideration of the bill H.R. 1332, to improve the access to capital programs of the Small Business Administration, and for other purposes",226,196
2007-04-25,1st,259,H CON RES 7,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Calling on the League of Arab States to acknowledge the genocide in the Darfur region of Sudan and to step up their efforts to stop the genocide in Darfur,425,1
2007-04-25,1st,260,H R 1678,On Motion to Suspend the Rules and Pass,Passed,Torture Victims Relief Reauthorization Act,418,7
2007-04-25,1st,261,H R 493,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Genetic Information Nondiscrimination Act,420,3
2007-04-25,1st,262,H R 1332,On Motion to Recommit with Instructions,Failed,Small Business Lending Improvements Act,197,224
2007-04-25,1st,263,H R 1332,On Passage,Passed,Small Business Lending Improvements Act,380,45
2007-04-25,1st,264,H RES 332,On Agreeing to the Resolution,Passed,"Providing for consideration of the conference report on H.R. 1591, making emergency supplemental appropriations for fiscal year ending September 30, 2007, and for other purposes",226,195
2007-04-25,1st,265,H R 1591,On Agreeing to the Conference Report,Passed,"Making emergency supplemental appropriations for fiscal year ending September 30, 2007, and for other purposes",218,208
2007-04-25,1st,266,H RES 320,On Motion to Suspend the Rules and Agree,Passed,Congratulating the University of Tennessee women’s basketball team for winning the 2007 NCAA Division I Women’s Basketball Championship,415,0
2007-04-26,1st,267,H R 249,On Agreeing to the Amendment,Failed,,186,238
2007-04-26,1st,268,H R 249,On Motion to Recommit with Instructions,Failed,To restore the prohibition on the commercial sale and slaughter of wild free-roaming horses and burros.,182,234
2007-04-26,1st,269,H R 249,On Passage,Passed,To restore the prohibition on the commercial sale and slaughter of wild free-roaming horses and burros.,277,137
2007-05-01,1st,270,H RES 334,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of National Community College Month,420,0
2007-05-01,1st,271,H CON RES 112,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideas of a National Child Care Worthy Wage Day,345,73
2007-05-01,1st,272,H RES 298,On Motion to Suspend the Rules and Agree,Passed,To commend the University of Florida Gators for their historic win in the 2007 National Collegiate Athletic Association Division I Men’s Basketball Tournament,415,0
2007-05-02,1st,273,H RES 348,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 1429) to reauthorize the Head Start Act, to improve program quality, to expand access, and for other purposes",226,194
2007-05-02,1st,274,H RES 348,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 1429) to reauthorize the Head Start Act, to improve program quality, to expand access, and for other purposes",226,196
2007-05-02,1st,275,H RES 350,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 1868) to authorize appropriations for the National Institute of Standards and Technology for fiscal years 2008, 2009, and 2010, and for other purposes",226,189
2007-05-02,1st,276,H R 1591,"Passage, Objections of the President Not Withstanding",Failed,"Making emergency supplemental appropriations for fiscal year ending September 30, 2007, and for other purposes",222,203
2007-05-02,1st,277,H R 1429,On Agreeing to the Amendment,Failed,,165,254
2007-05-02,1st,278,H R 1429,On Agreeing to the Amendment,Agreed to,,312,107
2007-05-02,1st,279,H R 1429,On Agreeing to the Amendment,Agreed to,,372,50
2007-05-02,1st,280,H R 1429,On Agreeing to the Amendment,Failed,,137,286
2007-05-02,1st,281,H R 1429,On Agreeing to the Amendment,Failed,,161,262
2007-05-02,1st,282,H R 1429,On Agreeing to the Amendment,Agreed to,,253,171
2007-05-02,1st,283,H R 1429,On Agreeing to the Amendment,Agreed to,,229,195
2007-05-02,1st,284,H R 1429,On Motion to Recommit with Instructions,Failed,Improving Head Start Act,195,222
2007-05-02,1st,285,H R 1429,On Passage,Passed,Improving Head Start Act,365,48
2007-05-02,1st,286,H RES 243,"On Motion to Suspend the Rules and Agree, As Amended",Passed,"Calling on the Government of the Socialist Republic of Vietnam to immediatley and unconditionally release Father Nguyen Van Ly, Nguyen Van Dai, Le Thi Cong Nhan, and other political prisoners and prisoners of conscience",404,0
2007-05-02,1st,287,H R 1867,On Agreeing to the Amendment,Failed,,166,250
2007-05-02,1st,288,H R 1867,On Agreeing to the Amendment,Agreed to,,252,165
2007-05-02,1st,289,H R 1867,On Agreeing to the Amendment,Failed,,195,222
2007-05-02,1st,290,H R 1867,On Agreeing to the Amendment,Failed,,115,301
2007-05-02,1st,291,H R 1867,On Agreeing to the Amendment,Failed,,126,292
2007-05-02,1st,292,H R 1867,On Agreeing to the Amendment,Failed,,128,290
2007-05-02,1st,293,H R 1867,On Agreeing to the Amendment,Agreed to,,232,186
2007-05-02,1st,294,H R 1867,On Agreeing to the Amendment,Failed,,183,235
2007-05-02,1st,295,H R 1867,On Passage,Passed,National Science Foundation Authorization Act,399,17
2007-05-03,1st,296,H RES 364,On Ordering the Previous Question,Passed,"Providing for consideration of the bill H.R. 1592, to provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes",217,196
2007-05-03,1st,297,H RES 364,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill H.R. 1592, to provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes",213,199
2007-05-03,1st,298,H R 1592,On Motion to Recommit with Instructions,Failed,"To provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes.",189,227
2007-05-03,1st,299,H R 1592,On Passage,Passed,"To provide Federal assistance to States, local jurisdictions, and Indian tribes to prosecute hate crimes.",237,180
2007-05-03,1st,300,H R 1868,On Motion to Recommit with Instructions,Failed,Technology Innovation and Manufacturing Stimulation Act,190,216
2007-05-03,1st,301,H R 1868,On Passage,Passed,Technology Innovation and Manufacturing Stimulation Act,385,23
2007-05-07,1st,302,H R 407,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Columbia-Pacific National Heritage Area Study Act,294,80
2007-05-07,1st,303,H R 1025,On Motion to Suspend the Rules and Pass,Passed,Lower Republican River Basin Study Act,370,1
2007-05-07,1st,304,H RES 371,On Motion to Suspend the Rules and Agree,Passed,In observance of National Physical Education and Sports Week,373,0
2007-05-08,1st,305,H RES 377,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 1294, Thomasina E. Jordan Indian Tribes of Virginia Federal Recognition Act",228,186
