date,session,number,bill,question,result,description,yeatotal,naytotal
2006-05-23,2nd,181,H R 4681,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Palestinian Anti-Terrorism Act,361,37
2006-05-23,2nd,182,H R 5384,On Agreeing to the Amendment,Agreed to,,234,184
2006-05-23,2nd,183,H R 5384,On Agreeing to the Amendment,Agreed to,,345,76
2006-05-23,2nd,184,H R 5384,On Agreeing to the Amendment,Failed,,34,389
2006-05-23,2nd,185,H R 5384,On Agreeing to the Amendment,Failed,,79,342
2006-05-23,2nd,186,H R 5384,On Agreeing to the Amendment,Failed,,99,322
2006-05-23,2nd,187,H R 5384,On Agreeing to the Amendment,Failed,,135,281
2006-05-23,2nd,188,H R 5384,On Agreeing to the Amendment,Failed,,185,235
2006-05-23,2nd,189,H R 5384,On Agreeing to the Amendment,Agreed to,,266,153
2006-05-23,2nd,190,H R 5384,On Agreeing to the Amendment,Failed,,92,325
2006-05-23,2nd,191,H R 5384,On Agreeing to the Amendment,Failed,,90,328
2006-05-23,2nd,192,H R 5384,On Agreeing to the Amendment,Failed,,87,328
2006-05-23,2nd,193,H R 5384,On Passage,Passed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes",378,46
2006-05-24,2nd,194,H RES 832,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5427) making appropriations for energy and water development for the fiscal year ending September 30, 2007, and for other purposes",224,190
2006-05-24,2nd,195,H RES 832,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5427) making appropriations for energy and water development for the fiscal year ending September 30, 2007, and for other purposes",254,165
2006-05-24,2nd,196,H R 5427,On Agreeing to the Amendment,Agreed to,,216,201
2006-05-24,2nd,197,H R 5427,On Agreeing to the Amendment,Failed,,128,295
2006-05-24,2nd,198,H R 5427,On Agreeing to the Amendment,Agreed to,,217,204
2006-05-24,2nd,199,H R 5427,On Agreeing to the Amendment,Agreed to,,227,195
2006-05-24,2nd,200,H R 5427,On Agreeing to the Amendment,Failed,,147,271
2006-05-24,2nd,201,H R 5427,On Agreeing to the Amendment,Failed,,161,255
2006-05-24,2nd,202,H R 5427,On Agreeing to the Amendment,Failed,,164,258
2006-05-24,2nd,203,H R 5427,On Agreeing to the Amendment,Failed,,87,338
2006-05-24,2nd,204,H R 5427,On Agreeing to the Amendment,Failed,,64,359
2006-05-24,2nd,205,H R 5427,On Agreeing to the Amendment,Failed,,46,372
2006-05-24,2nd,206,H R 5427,On Passage,Passed,"Making appropriations for energy and water development for the fiscal year ending September 30, 2007, and for other purposes",404,20
2006-05-25,2nd,207,H RES 835,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5429) to direct the Secretary of the Interior to establish and implement a competitive oil and gas leasing program that will result in a program for the exploration, development and production of the oil and gas resources of the Coastal Plain of Alaska",234,184
2006-05-25,2nd,208,H R 5429,On Motion to Recommit with Instructions,Failed,American-Made Energy and Good Jobs Act,201,223
2006-05-25,2nd,209,H R 5429,On Passage,Passed,American-Made Energy and Good Jobs Act,225,201
2006-05-25,2nd,210,H RES 836,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 5441, Department of Homeland Security Appropriations Act, 2007",217,195
2006-05-25,2nd,211,H R 5441,On Agreeing to the Amendment,Failed,,170,251
2006-05-25,2nd,212,H R 5441,On Agreeing to the Amendment,Failed,,167,255
2006-05-25,2nd,213,H R 5441,On Agreeing to the Amendment,Failed,,173,249
2006-05-25,2nd,214,H R 5441,On Agreeing to the Amendment,Failed,,205,216
2006-05-25,2nd,215,H R 5441,On Agreeing to the Amendment,Agreed to,,348,74
2006-05-25,2nd,216,H R 5441,On Agreeing to the Amendment,Agreed to,,225,197
2006-05-25,2nd,217,H R 5441,On Agreeing to the Amendment,Failed,,188,227
2006-05-25,2nd,218,H R 5441,On Agreeing to the Amendment,Failed,,198,224
2006-05-25,2nd,219,H R 5441,On Agreeing to the Amendment,Failed,,200,220
2006-05-25,2nd,220,H R 5441,On Agreeing to the Amendment,Agreed to,,358,63
2006-05-25,2nd,221,H R 5441,On Agreeing to the Amendment,Failed,,172,248
2006-05-25,2nd,222,H R 5441,On Agreeing to the Amendment,Failed,,134,284
2006-06-06,2nd,223,H R 5441,On Agreeing to the Amendment,Agreed to,,218,179
2006-06-06,2nd,224,H R 5441,On Agreeing to the Amendment,Agreed to,,293,107
2006-06-06,2nd,225,H R 5441,Table the Appeal of the Ruling of the Chair,Passed,"Department of Homeland Security Appropriations Act, 2007",207,191
2006-06-06,2nd,226,H R 5441,On Passage,Passed,"Department of Homeland Security Appropriations Act, 2007",389,9
2006-06-07,2nd,227,H RES 842,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 5254) to set schedules for the consideration of permits for refineries,220,192
2006-06-07,2nd,228,H RES 842,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 5254) to set schedules for the consideration of permits for refineries,221,192
2006-06-07,2nd,229,H R 5521,On Passage,Passed,Legislative Branch Appropriations for Fiscal Year 2007,361,53
2006-06-07,2nd,230,S 193,On Motion to Suspend the Rules and Pass,Passed,Broadcast Decency Enforcement Act,379,35
2006-06-07,2nd,231,H R 5254,On Motion to Recommit with Instructions,Failed,Refinery Permit Process Schedule Act,195,223
2006-06-07,2nd,232,H R 5254,On Passage,Passed,Refinery Permit Process Schedule Act,238,179
2006-06-07,2nd,233,H R 5449,On Motion to Suspend the Rules and Pass,Failed,"To amend title 49, United States Code, to modify bargaining requirements for proposed changes to the personnel management system of the Federal Aviation Administration",271,148
2006-06-07,2nd,234,S 2803,On Motion to Suspend the Rules and Pass,Passed,Mine Improvement and New Emergency Respose Act,381,37
2006-06-08,2nd,235,H RES 850,On Consideration of the Resolution,Passed,Providing for consideration of the bill (H.R. 5252) to promote the deployment of broadband networks and services,254,166
2006-06-08,2nd,236,H R 5522,On Agreeing to the Amendment,Failed,,198,225
2006-06-08,2nd,237,H RES 850,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 5252) to promote the deployment of broadband networks and services,262,151
2006-06-08,2nd,238,H R 5252,On Agreeing to the Amendment,Agreed to,,353,68
2006-06-08,2nd,239,H R 5252,On Agreeing to the Amendment,Failed,,152,269
2006-06-08,2nd,240,H R 5252,On Motion to Recommit with Instructions,Failed,"Communications, Opportunity, Promotion, and Enhancement Act of 2006",165,256
2006-06-08,2nd,241,H R 5252,On Passage,Passed,"Communications, Opportunity, Promotion, and Enhancement Act of 2006",321,101
2006-06-09,2nd,242,H R 5522,On Agreeing to the Amendment,Failed,,174,229
2006-06-09,2nd,243,H R 5522,On Agreeing to the Amendment,Failed,,188,218
2006-06-09,2nd,244,H R 5522,On Agreeing to the Amendment,Agreed to,,312,97
2006-06-09,2nd,245,H R 5522,On Agreeing to the Amendment,Failed,,93,311
2006-06-09,2nd,246,H R 5522,On Agreeing to the Amendment,Failed,,118,288
2006-06-09,2nd,247,H R 5522,On Agreeing to the Amendment,Failed,,178,228
2006-06-09,2nd,248,H R 5522,On Agreeing to the Amendment,Failed,,107,300
2006-06-09,2nd,249,H R 5522,On Agreeing to the Amendment,Failed,,182,224
2006-06-09,2nd,250,H R 5522,On Passage,Passed,"Making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 2007, and for other purposes",373,34
2006-06-12,2nd,251,H RES 794,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Recognizing the 17th anniversary of the massacre in Tiananmen Square, Beijing, in the People’s Republic of China, and for other purposes",362,1
2006-06-12,2nd,252,H RES 804,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Condemning the unauthorized, inappropriate, and coerced ordination of Catholic bishops by the People’s Republic of China",362,1
2006-06-12,2nd,253,H RES 608,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Condemning the escalating levels of religious persecution in the People’s Republic of China,363,1
2006-06-12,2nd,254,H CON RES 338,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of Congress regarding the activities of Islamist terrorist organizations in the Western Hemisphere,364,0
2006-06-12,2nd,255,H RES 857,On Ordering the Previous Question,Passed,"Waiving points of order against consideration of the conference report to accompany the bill (H.R. 4939) making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",204,165
2006-06-13,2nd,256,H CON RES 408,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commending the Government of Canada for its renewed commitment to the Global War on Terror,409,0
2006-06-13,2nd,257,H R 4939,On Agreeing to the Conference Report,Passed,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2006, and for other purposes",351,67
2006-06-13,2nd,258,H RES 862,On Agreeing to the Resolution,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,221,194
2006-06-13,2nd,259,H R 4894,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To provide for certain access to national crime information databases by schools and educational agencies for employment purposes, with respect to individuals who work with children",415,1
2006-06-13,2nd,260,H RES 318,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Supporting responsible fatherhood, promoting marriage, and encouraging greater involvement of fathers in the lives of their children, especially on Father’s Day",407,0
2006-06-13,2nd,261,H RES 865,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 5576) making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes",249,167
2006-06-13,2nd,262,H RES 865,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5576) making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes",221,194
2006-06-13,2nd,263,H R 5576,On Agreeing to the Amendment,Agreed to,,266,158
2006-06-13,2nd,264,H R 5576,On Agreeing to the Amendment,Agreed to,,234,190
2006-06-13,2nd,265,H R 5576,On Agreeing to the Amendment,Failed,,197,228
2006-06-13,2nd,266,H R 5576,On Agreeing to the Amendment,Agreed to,,286,139
2006-06-13,2nd,267,H R 5576,On Agreeing to the Amendment,Agreed to,,243,178
2006-06-13,2nd,268,H R 5576,On Agreeing to the Amendment,Agreed to,,262,162
2006-06-13,2nd,269,H R 5576,On Agreeing to the Amendment,Failed,,193,230
2006-06-13,2nd,270,H R 5576,On Agreeing to the Amendment,Agreed to,,335,90
2006-06-13,2nd,271,H R 5576,On Agreeing to the Amendment,Agreed to,,233,190
2006-06-13,2nd,272,H R 5576,On Agreeing to the Amendment,Agreed to,,218,207
2006-06-13,2nd,273,H R 5576,On Agreeing to the Amendment,Agreed to,,348,76
2006-06-14,2nd,274,H R 5576,On Agreeing to the Amendment,Failed,,209,216
2006-06-14,2nd,275,H R 5576,On Agreeing to the Amendment,Failed,,195,231
2006-06-14,2nd,276,H R 5576,On Agreeing to the Amendment,Failed,,87,340
2006-06-14,2nd,277,H R 5576,On Agreeing to the Amendment,Failed,,61,365
2006-06-14,2nd,278,H R 5576,On Agreeing to the Amendment,Failed,,73,353
2006-06-14,2nd,279,H R 5576,On Agreeing to the Amendment,Failed,,58,368
2006-06-14,2nd,280,H R 5576,On Agreeing to the Amendment,Failed,,61,366
2006-06-14,2nd,281,H R 5576,On Agreeing to the Amendment,Agreed to,,261,166
2006-06-14,2nd,282,H R 5576,On Agreeing to the Amendment,Failed,,214,214
2006-06-14,2nd,283,H R 5576,On Agreeing to the Amendment,Agreed to,,291,137
2006-06-14,2nd,284,H R 5576,On Agreeing to the Amendment,Failed,,183,245
2006-06-14,2nd,285,H R 5576,On Agreeing to the Amendment,Failed,,187,236
2006-06-14,2nd,286,H R 5576,On Passage,Passed,"Making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2007, and for other purposes",406,22
2006-06-15,2nd,287,H RES 868,On Agreeing to the Resolution,Passed,"Providing for consideration of the resolution (H. Res. 861) declaring that the United States will prevail in the Global War on Terror, the struggle to protect freedom from the terrorist adversary",222,194
2006-06-16,2nd,288,H RES 861,On Agreeing to the Resolution,Passed,"Declaring that the United States will prevail in the Global War on Terror, the struggle to protect freedom from the terrorist adversary",256,153
2006-06-19,2nd,289,H R 5540,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 217 Southeast 2nd Street in Dimmitt, Texas, as the “Sergeant Jacob Dan Dones Post Office”",306,0
2006-06-19,2nd,290,H R 5504,On Motion to Suspend the Rules and Pass,Passed,"To designate the facility of the United States Postal Service located at 6029 Broadmoor Street in Mission, Kansas, as the “Larry Winn, Jr. Post Office Building”",305,0
2006-06-19,2nd,291,H RES 826,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of the House of Representatives that a National Young Sports Week should be established,311,0
2006-06-20,2nd,292,H RES 877,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5631, Department of Defense Appropriations Act, 2007",400,18
2006-06-20,2nd,293,H RES 731,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Commending the Patriot Guard Riders for shielding mourning military families from protesters and preserving the memory of fallen service members at funerals,418,0
2006-06-20,2nd,294,H R 5228,On Motion to Suspend the Rules and Pass,Failed,"To require representatives of governments designated as State Sponsors of Terrorism to disclose to the Attorney General lobbying contacts with legislative branch officials, and for other purposes",263,159
2006-06-20,2nd,295,H R 5631,On Agreeing to the Amendment,Failed,,207,219
2006-06-20,2nd,296,H R 5631,On Agreeing to the Amendment,Failed,,50,376
2006-06-20,2nd,297,H R 5631,On Agreeing to the Amendment,Failed,,141,285
2006-06-20,2nd,298,H R 5631,On Agreeing to the Amendment,Failed,,77,347
2006-06-20,2nd,299,H R 5631,On Agreeing to the Amendment,Failed,,69,352
2006-06-20,2nd,300,H R 5631,On Agreeing to the Amendment,Failed,,158,262
2006-06-20,2nd,301,H R 5631,On Agreeing to the Amendment,Failed,,153,268
2006-06-20,2nd,302,H R 5631,On Agreeing to the Amendment,Failed,,56,369
2006-06-20,2nd,303,H R 5631,On Agreeing to the Amendment,Failed,,50,373
2006-06-20,2nd,304,H R 5631,On Agreeing to the Amendment,Failed,,62,363
2006-06-20,2nd,305,H R 5631,On Passage,Passed,"Department of Defense Appropriations Act, 2007",407,19
2006-06-21,2nd,306,H R 5573,On Motion to Suspend the Rules and Pass,Passed,Health Centers Renewal Act,424,3
2006-06-21,2nd,307,H R 5574,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children’s hospitals,421,4
2006-06-22,2nd,308,H RES 885,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 5638, Permanent Estate Tax Relief Act",226,194
2006-06-22,2nd,309,H RES 885,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5638, Permanent Estate Tax Relief Act",228,194
2006-06-22,2nd,310,H RES 886,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 4890, Legislative Line Item Veto Act",227,196
2006-06-22,2nd,311,H RES 886,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 4890, Legislative Line Item Veto Act",228,196
2006-06-22,2nd,312,H R 5638,On Consideration,Passed,,238,188
2006-06-22,2nd,313,H R 5638,Table Appeal of the Ruling of the Chair,Passed,Permanent Estate Tax Relief Act,229,195
2006-06-22,2nd,314,H R 5638,On Motion to Recommit with Instructions,Failed,Permanent Estate Tax Relief Act,182,236
2006-06-22,2nd,315,H R 5638,On Passage,Passed,Permanent Estate Tax Relief Act,269,156
2006-06-22,2nd,316,H R 4890,On Motion to Recommit with Instructions,Failed,Legislative Line Item Veto Act,170,249
2006-06-22,2nd,317,H R 4890,On Passage,Passed,Legislative Line Item Veto Act,247,172
2006-06-22,2nd,318,H RES 323,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Supporting the efforts to increase childhood cancer awareness, treatment, and research",393,0
2006-06-27,2nd,319,H RES 890,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 5672) making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",224,188
2006-06-27,2nd,320,H R 889,Suspend the Rules and Agree to the Conference Report,Passed,Coast Guard and Maritime Transportation Act,413,0
2006-06-27,2nd,321,H R 4843,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Veterans’ Compensation Cost-of-Living Adjustment Act,408,0
2006-06-27,2nd,322,H R 4973,On Agreeing to the Amendment,Failed,,98,327
2006-06-27,2nd,323,H R 4973,On Agreeing to the Amendment,Failed,,76,347
2006-06-27,2nd,324,H R 4973,On Agreeing to the Amendment,Failed,,120,304
2006-06-27,2nd,325,H R 4973,On Passage,Passed,Flood Insurance Reform and Modernization Act,416,4
2006-06-27,2nd,326,H R 5672,On Agreeing to the Amendment,Agreed to,,237,185
2006-06-27,2nd,327,H R 5672,On Agreeing to the Amendment,Agreed to,,214,207
2006-06-27,2nd,328,H R 5672,On Agreeing to the Amendment,Failed,,176,243
2006-06-27,2nd,329,H R 5672,On Agreeing to the Amendment,Failed,,163,257
2006-06-27,2nd,330,H R 5672,On Agreeing to the Amendment,Agreed to,,291,129
2006-06-28,2nd,331,ADJOURN,On Motion to Adjourn,Failed,,27,358
2006-06-28,2nd,332,H R 5672,On Motion that the Committee Rise,Failed,"Making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",37,352
2006-06-28,2nd,333,H R 5672,On Agreeing to the Amendment,Failed,,163,259
2006-06-28,2nd,334,H R 5672,On Agreeing to the Amendment,Failed,,76,345
2006-06-28,2nd,335,H R 5672,On Agreeing to the Amendment,Failed,,74,343
2006-06-28,2nd,336,H R 5672,On Agreeing to the Amendment,Failed,,63,356
2006-06-28,2nd,337,H R 5672,On Agreeing to the Amendment,Failed,,70,350
2006-06-28,2nd,338,H R 5672,On Agreeing to the Amendment,Failed,,56,363
2006-06-28,2nd,339,H R 5672,On Agreeing to the Amendment,Failed,,145,274
2006-06-28,2nd,340,H R 5672,On Agreeing to the Amendment,Failed,,167,254
2006-06-28,2nd,341,H R 5672,On Agreeing to the Amendment,Failed,,185,236
2006-06-28,2nd,342,H R 5672,On Agreeing to the Amendment,Failed,,131,288
2006-06-28,2nd,343,H R 5672,On Agreeing to the Amendment,Agreed to,,230,191
2006-06-28,2nd,344,H R 5672,On Agreeing to the Amendment,Failed,,189,230
2006-06-28,2nd,345,H R 5672,On Agreeing to the Amendment,Agreed to,,246,174
2006-06-28,2nd,346,H R 5672,On Agreeing to the Amendment,Failed,,109,310
2006-06-29,2nd,347,H R 5672,On Agreeing to the Amendment,Failed,,90,318
2006-06-29,2nd,348,H R 5672,On Agreeing to the Amendment,Failed,,94,316
2006-06-29,2nd,349,H R 5672,On Passage,Passed,"Making appropriations for Science, the Departments of State, Justice, and Commerce, and related agencies for the fiscal year ending September 30, 2007, and for other purposes",393,23
2006-06-29,2nd,350,H RES 896,On Ordering the Previous Question,Passed,Providing for consideration of the resolution (H. Res. 895) supporting intelligence and law enforcement programs to track terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information,222,193
2006-06-29,2nd,351,H RES 896,On Agreeing to the Resolution,Passed,Providing for consideration of the resolution (H. Res. 895) supporting intelligence and law enforcement programs to track terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information,220,195
2006-06-29,2nd,352,H RES 897,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 4761) to provide for exploration, development, and production activities for mineral resources on the outer Continental Shelf, and for other purposes",224,193
2006-06-29,2nd,353,H CON RES 440,On Agreeing to the Resolution,Passed,Providing for an adjournment or recess of the two Houses,220,197
2006-06-29,2nd,354,H R 4761,On Agreeing to the Amendment,Failed,,170,249
2006-06-29,2nd,355,H R 4761,On Agreeing to the Amendment,Failed,,65,353
2006-06-29,2nd,356,H R 4761,On Passage,Passed,Deep Ocean Energy Resources Act,232,187
2006-06-29,2nd,357,H RES 895,On Agreeing to the Resolution,Passed,"Supporting intelligence and law enforcement programs to track terrorists and terrorist finances conducted consistent with Federal law and with appropriate Congressional consultation and specifically condemning the disclosure and publication of classified information that impairs the international fight against, etc.",227,183
2006-07-10,2nd,358,H R 2563,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To authorize the Secretary of the Interior to conduct feasibility studies to address certain water shortages within the Snake, Boise, and Payette River systems in Idaho, and for other purposes",366,1
2006-07-10,2nd,359,H R 5061,On Motion to Suspend the Rules and Pass,Passed,Paint Bank and Wytheville National Fish Hatcheries Conveyance Act,366,0
2006-07-11,2nd,360,H RES 907,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 4411, Unlawful Internet Gambling Enforcement Act",214,189
2006-07-11,2nd,361,H R 4411,On Agreeing to the Amendment,Failed,,114,297
2006-07-11,2nd,362,H R 4411,On Motion to Recommit with Instructions,Failed,Unlawful Internet Gambling Enforcement Act,167,243
2006-07-11,2nd,363,H R 4411,On Passage,Passed,Unlawful Internet Gambling Enforcement Act,317,93
2006-07-12,2nd,364,H RES 906,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 2990, Credit Rating Agency Duopoly Relief Act",223,197
2006-07-12,2nd,365,H RES 906,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 2990, Credit Rating Agency Duopoly Relief Act",308,113
2006-07-12,2nd,366,S 250,On Motion to Instruct Conferees,Passed,Carl D. Perkins Career and Technical Education Improvement Act,260,159
2006-07-12,2nd,367,H R 2990,On Agreeing to the Amendment,Failed,,198,222
2006-07-12,2nd,368,H R 2990,On Passage,Passed,Credit Rating Agency Duopoly Relief Act,255,166
2006-07-12,2nd,369,H R 5646,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To study and promote the use of energy efficient computer servers in the United States,417,4
2006-07-13,2nd,370,H R 9,On Agreeing to the Amendment,Failed,,96,318
2006-07-13,2nd,371,H R 9,On Agreeing to the Amendment,Failed,,134,288
2006-07-13,2nd,372,H R 9,On Agreeing to the Amendment,Failed,,185,238
2006-07-13,2nd,373,H R 9,On Agreeing to the Amendment,Failed,,118,302
2006-07-13,2nd,374,H R 9,On Passage,Passed,"Fannie Lou Hamer, Rosa Parks, and Coretta Scott King Voting Rights Act Reauthorization and Amendments Act",390,33
2006-07-17,2nd,375,H R 3085,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To amend the National Trails System Act to update the feasibility and suitability study originally prepared for the Trail of Tears National Historic Trail and provide for the inclusion of new trail segments, land components, and campgrounds associated with that trail, and for other purposes",356,5
2006-07-17,2nd,376,H R 3496,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To amend the National Capital Transportation Act of 1969 to authorize additional Federal contributions for maintaining and improving the transit system of the Washington Metropolitan Area Transit Authority, and for other purposes",242,120
2006-07-17,2nd,377,H R 3729,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Federal Judiciary Emergency Tolling Act,363,0
2006-07-18,2nd,378,H J RES 88,On Passage,Failed,Proposing an amendment to the Constitution of the United States relating to marriage,236,187
2006-07-18,2nd,379,S 3504,On Motion to Suspend the Rules and Pass,Passed,Fetus Farming Prohibition Act,425,0
2006-07-18,2nd,380,S 2754,On Motion to Suspend the Rules and Pass,Failed,Alternative Pluripotent Stem Cell Therapies Enhancement Act,273,154
2006-07-18,2nd,381,H RES 498,On Motion to Suspend the Rules and Agree,Passed,Supporting the goals and ideals of School Bus Safety Week,424,0
2006-07-19,2nd,382,H RES 920,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 2389) to amend title 28, United States Code, with respect to the jurisdiction of Federal courts over certain cases and controversies involving the Pledge of Allegiance",224,200
2006-07-19,2nd,383,H RES 920,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 2389) to amend title 28, United States Code, with respect to the jurisdiction of Federal courts over certain cases and controversies involving the Pledge of Allegiance",257,168
2006-07-19,2nd,384,H R 2389,On Agreeing to the Amendment,Failed,,183,241
2006-07-19,2nd,385,H R 2389,On Passage,Passed,Pledge Protection Act,260,167
2006-07-19,2nd,386,H R 5683,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To preserve the Mt. Soledad Veterans Memorial in San Diego, California, by providing for the immediate acquisition of the memorial by the United States",349,74
2006-07-19,2nd,387,H RES 911,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Expressing sympathy for the people of India in the aftermath of the deadly terrorist attacks in Mumbai on July 11, 2006",425,0
2006-07-19,2nd,388,H R 810,"Passage, Objections of the President Not Withstanding",Failed,Stem Cell Research Enhancement Act,235,193
2006-07-20,2nd,389,H RES 925,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 5684) to implement the United States-Oman Free Trade Agreement,227,196
2006-07-20,2nd,390,H RES 925,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 5684) to implement the United States-Oman Free Trade Agreement,237,187
2006-07-20,2nd,391,H RES 921,On Motion to Suspend the Rules and Agree,Passed,"Condemning the recent attacks against the State of Israel, holding terrorists and their state-sponsors accountable for such attacks, supporting Israel’s right to defend itself, and for other purposes",410,8
2006-07-20,2nd,392,H R 5684,On Passage,Passed,To implement the United States-Oman Free Trade Agreement,221,205
2006-07-20,2nd,393,H CON RES 448,On Motion to Suspend the Rules and Agree,Passed,Commending the National Aeronautics and Space Administration on the completion of the Space Shuttle’s second Return-to-Flight mission,415,0
2006-07-24,2nd,394,S 1496,On Motion to Suspend the Rules and Pass,Passed,To direct the Secretary of the Interior to conduct a pilot program under which up to 15 States may issue electronic Federal migratory bird hunting stamps,358,4
2006-07-24,2nd,395,S 203,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Soda Ash Royalty Reduction Act,323,39
2006-07-24,2nd,396,H R 5534,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To establish a grant program whereby moneys collected from violations of the corporate average fuel economy program are used to expand infrastructure necessary to increase the availability of alternative fuels,355,9
2006-07-25,2nd,397,H R 5852,On Motion to Suspend the Rules and Pass,Passed,21st Century Emergency Communications Act,414,2
2006-07-25,2nd,398,H R 4804,"On Motion to Suspend the Rules and Pass, as Amended",Passed,FHA Manufactured Housing Loan Modernization Act,412,4
2006-07-25,2nd,399,H R 2830,On Motion to Instruct Conferees,Passed,Pension Protection Act of 2005,281,139
2006-07-25,2nd,400,H R 5121,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To modernize and update the National Housing Act and enable the Federal Housing Administration to use risk-based pricing to more effectively reach underserved borrowers, and for other purposes",415,7
2006-07-25,2nd,401,H R 5013,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Disaster Recovery Personal Protection Act of 2006,322,99
2006-07-25,2nd,402,H CON RES 449,On Motion to Suspend the Rules and Agree,Passed,Recognizing Hall of Famer Bob Feller,417,0
2006-07-25,2nd,403,H CON RES 384,On Motion to Suspend the Rules and Agree,Passed,"Recognizing and honoring the 100th anniversary of the founding of the Alpha Phi Alpha Fraternity, Incorporated, the first intercollegiate Greek-letter fraternity established for African Americans",422,0
2006-07-26,2nd,404,H R 5337,"On Motion to Suspend the Rules and Pass, as Amended",Passed,National Security Foreign Investment Reform and Strengthened Transparency Act,424,0
2006-07-26,2nd,405,H R 5319,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Deleting Online Predators Act,410,15
2006-07-26,2nd,406,H RES 947,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5682, United States and India Nuclear Cooperation Promotion Act",311,112
2006-07-26,2nd,407,H R 5682,On Agreeing to the Amendment,Agreed to,,414,0
2006-07-26,2nd,408,H R 5682,On Agreeing to the Amendment,Failed,,155,268
2006-07-26,2nd,409,H R 5682,On Agreeing to the Amendment,Failed,,184,241
