date,session,number,bill,question,result,description,yeatotal,naytotal
2006-07-13,2,197,H.R. 5441,On the Motion S.Amdt. 4641,Rejected,"Motion to Waive CBA Re: Dodd Amdt. No. 4641; To fund urgent priorities for our Nation's firefighters, law enforcement personnel, emergency medical personnel, and all Americans by reducing the tax breaks for individuals with annual incomes in excess of $1,000,000.",38,62
2006-07-13,2,198,H.R. 5441,On the Amendment S.Amdt. 4634,Rejected,"Menendez Amdt. No. 4634; To provide that appropriations under this Act may not be used for the purpose of providing certain grants, unless all such grants meet certain conditions for allocation.",36,64
2006-07-13,2,199,H.R. 5441,On the Motion S.Amdt. 4600,Rejected,"Motion to Waive CBA re: Schumer Amdt. No. 4600 ""Emergency Designation""; To increase appropriations for disaster relief, and for other purposes.",46,54
2006-07-13,2,200,H.R. 5441,On the Amendment S.Amdt. 4659,Rejected,"Sessions Amdt. No. 4659, As Modified; To appropriate an additional $1,829,400,000 to construct double-layered fencing and vehicle barriers along the southwest border and to offset such increase by reducing all other discretionary amounts on a prorata basis.",29,71
2006-07-13,2,201,H.R. 5441,On the Amendment S.Amdt. 4660,Rejected,"Sessions Amdt. No. 4660, As Modified; To appropriate an additional $85,670,000 to enable the Secretary of Homeland Security to hire 800 additional full time active duty investigators to investigate immigration laws violations and to offset such increase on a pro rata basis.",34,66
2006-07-13,2,202,H.R. 5441,On the Amendment S.Amdt. 4615,Agreed to,"Vitter Amdt. No. 4615, As Modified; To prohibit the confiscation of a firearm during an emergency or major disaster if the possession of such firearm is not prohibited under Federal or State law.",84,16
2006-07-13,2,203,H.R. 5441,On Passage of the Bill,Passed,"H.R. 5441, As Amended; Department of Homeland Security Appropriations Act, 2007",100,0
2006-07-18,2,204,S. 3504,On Passage of the Bill,Passed,S.3504; Fetus Farming Prohibition Act of 2006,100,0
2006-07-18,2,205,S. 2754,On Passage of the Bill,Passed,S.2754; Alternative Pluripotent Stem Cell Therapies Enhancement Act,100,0
2006-07-18,2,206,H.R. 810,On Passage of the Bill,Passed,H.R.810; Stem Cell Research Enhancement Act of 2005,63,37
2006-07-18,2,207,S. 728,On the Amendment S.Amdt. 4680,Agreed to,Specter Amdt. No. 4680; To modify a provision relating to Federal hopper dredges.,63,36
2006-07-19,2,208,S. 728,On the Amendment S.Amdt. 4681,Agreed to,Feingold Amdt. No. 4681; To modify a section relating to independent peer review of water resources projects.,54,46
2006-07-19,2,209,S. 728,On the Amendment S.Amdt. 4682,Rejected,Inhofe Amdt. No. 4682; To modify a section relating to independent reviews.,49,51
2006-07-19,2,210,S. 728,On the Amendment S.Amdt. 4684,Rejected,McCain Amdt. No. 4684; To provide for a water resources construction project prioritization report.,19,80
2006-07-19,2,211,S. 728,On the Amendment S.Amdt. 4683,Rejected,Inhofe Amt. No. 4683; To modify a section relating to a fiscal transparency and prioritization report.,43,56
2006-07-20,2,212,H.R. 9,On Passage of the Bill,Passed,"H.R.9; Fannie Lou Hamer, Rosa Parks, and Coretta Scott King Voting Rights Act Reauthorization and Amendments Act of 2006",98,0
2006-07-25,2,213,PN1536,On the Nomination,Confirmed,"Confirmation Jerome A. Holmes, of Oklahoma, to be US Circuit Judge",67,30
2006-07-25,2,214,S. 403,On the Amendment S.Amdt. 4689,Rejected,"Lautenberg Amdt. No. 4689; To authorize grants to carry out programs to provide education on preventing teen pregnancies, and for other purposes.",48,51
2006-07-25,2,215,S. 403,On the Amendment S.Amdt. 4694,Agreed to,Boxer Amdt. No. 4694; To punish parents who have committed incest.,98,0
2006-07-25,2,216,S. 403,On Passage of the Bill,Passed,"S. 403, As Amended; Child Interstate Abortion Notification Act",65,34
2006-07-26,2,217,S. 3711,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to S. 3711; Gulf of Mexico Energy Security Act of 2006,86,12
2006-07-31,2,218,S. 3711,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 3711; Gulf of Mexico Energy Security Act of 2006,72,23
2006-08-01,2,219,S. 3711,On Passage of the Bill,Passed,S. 3711; Gulf of Mexico Energy Security Act of 2006,71,25
2006-08-02,2,220,H.R. 5631,On the Amendment S.Amdt. 4775,Agreed to,"Sessions Amdt. No. 4775 as Amended and Modified; To provide $1,829,100,000 for the Army National Guard for the construction of 370 miles of triple-layered fencing, and 461 miles of vehicle barriers along the southwest border.",94,3
2006-08-02,2,221,H.R. 5631,On the Amendment S.Amdt. 4819,Agreed to,"Dodd Amdt. No. 4819; To make available an additional $6,700,000,000 to fund equipment reset requirements resulting from continuing combat operations, including repair, depot, and procurement activities.",97,0
2006-08-02,2,222,H.R. 5631,On the Motion to Table S.Amdt. 4781,Agreed to,"Motion to Table Durbin Amdt. No. 4781 As Modified; To appropriate, with an offset, an additional $2,000,000 for Research, Development, Test and Evaluation, Army for the improvement of imaging for traumatic brain injuries.",54,43
2006-08-03,2,223,H.R. 5631,On the Motion to Table S.Amdt. 4787,Rejected,Motion to Table Coburn Amdt. No. 4787; To limit the funds available to the Department of Defense for expenses relating to conferences.,36,60
2006-08-03,2,224,H.R. 5631,On the Amendment S.Amdt. 4785,Agreed to,"Coburn Amdt. No. 4785, As Modified; To ensure the fiscal integrity of travel payments made by the Department of Defense.",96,0
2006-08-03,2,225,H.R. 5631,On the Amendment S.Amdt. 4858,Agreed to,Boxer Amdt. No. 4858; To prohibit the use of funds by the United States Government to enter into an agreement with the Government of Iraq that would subject members of the Armed Forces to the jurisdiction of Iraq criminal courts or punishment under Iraq law.,97,0
2006-08-03,2,226,H.R. 5631,On the Amendment S.Amdt. 4848,Agreed to,Coburn Amdt. No. 4848; To require notice to Congress and the public on earmarks of funds available to the Department of Defense.,96,1
2006-08-03,2,227,H.R. 5631,On the Amendment S.Amdt. 4844,Rejected,"Sessions Amdt. No. 4844; To make available from Research, Development, Test, and Evaluation, Navy, up to $77,000,000 for the Conventional Trident Modification Program.",31,67
2006-08-03,2,228,H.R. 5631,On the Amendment S.Amdt. 4863,Agreed to,"Menendez Amdt. No. 4863; To make available from Operation and Maintenance, Navy, up to an additional $3,000,000 to fund improvements to physical security at Navy recruiting stations and to improve data security.",96,0
2006-08-03,2,229,H.R. 5970,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.5970; Estate Tax and Extension of Tax Relief Act of 2006,56,42
2006-08-03,2,230,H.R. 4,On Passage of the Bill,Passed,H.R.4; Pension Protection Act of 2006,93,5
2006-09-05,2,231,PN1594,On the Nomination,Confirmed,"Confirmation Kimberly Ann Moore, of Virginia, to be U.S. Circuit Judge",92,0
2006-09-06,2,232,H.R. 5631,On the Amendment S.Amdt. 4882,Rejected,Feinstein Amdt. No. 4882; To protect civilian lives from unexploded cluster munitions.,30,70
2006-09-06,2,233,H.R. 5631,On the Motion to Table S.Amdt. 4885,Agreed to,Motion to Table Kennedy Amdt. No. 4885; To include information on civil war in Iraq in the quarterly reports on progress toward military and political stability in Iraq.,54,44
2006-09-06,2,234,H.R. 5631,On the Motion to Table S.Amdt. 4895,Agreed to,"Motion to Table Mikulski Amdt. No. 4895; To provide that none of the funds appropriated or otherwise made available by this Act may be used to enter into or carry out a contract for the performance by a contractor of any base operation support service at Walter Reed Army Medical Hospital pursuant to a private-public competition conducted under Office of Management and Budget Circular A-76 that was initiated on June 13, 2000, and has the solicitation number DADA 10-03-R-0001.",50,48
2006-09-07,2,235,H.R. 5631,On the Amendment S.Amdt. 4907,Agreed to,Conrad Amdt. No. 4907; To enhance intelligence community efforts to bring Osama bin Laden and other key leaders of al Qaeda to the justice they deserve.,96,0
2006-09-07,2,236,H.R. 5631,On the Motion to Table S.Amdt. 4909,Agreed to,Motion to Table Menendez Amdt. No. 4909; To prohibit the use of funds for a public relations program designed to monitor news media in the United States and the Middle East and create a database of news stories to promote positive coverage of the war in Iraq.,51,44
2006-09-07,2,237,H.R. 5631,On the Motion to Table S.Amdt. 4897,Rejected,"Motion to Table Schumer Amdt. No. 4897; To make available up to an additional $700,000,000 for Drug Interdiction and Counter-Drug Activities to combat the growth of poppies in Afghanistan, to eliminate the production and trade of opium, and heroin, and to prevent terrorists from using the proceeds for terrorist activities in Afghanistan, Iraq, and elsewhere, and to designate the additional amount as emergency spending.",45,51
2006-09-07,2,238,H.R. 5631,On the Amendment S.Amdt. 4911,Agreed to,"Reed Amdt. No. 4911; To make available an additional $65,400,000 for additional appropriations for Aircraft Procurement, Air Force, for the procurement of Predators for Special Operations forces, and to designate the amount as an emergency requirement.",98,0
2006-09-07,2,239,H.R. 5631,On Passage of the Bill,Passed,"H.R. 5631 As Amended; Department of Defense Appropriations Act, 2007",98,0
2006-09-12,2,240,H.R. 4954,On the Amendment S.Amdt. 4921,Agreed to,"DeMint Amdt. No. 4921 As Amended; To establish a unified national hazard alert system, and for other purposes.",95,0
2006-09-12,2,241,H.R. 4954,On the Amendment S.Amdt. 4940,Agreed to,"Lautenberg Amdt. No. 4940; To provide that the limitation on the number of Transportation Security Administration employees shall not apply after the date of enactment of this Act, and for other purposes.",85,12
2006-09-12,2,242,H.R. 4954,On the Amendment S.Amdt. 4931,Agreed to,Hutchison Amdt. No. 4931; To strengthen national security by adding an additional 275 Customs and Border Protection officers at United States ports.,97,0
2006-09-13,2,243,H.R. 4954,On the Motion S.Amdt. 4936,Rejected,"Motion to Waive CBA Re: Reid Amdt. No.4936; To provide real national security, restore United States leadership, and implement tough and smart policies to win the war on terror.",41,57
2006-09-13,2,244,H.R. 4954,On the Motion S.Amdt. 4975,Agreed to,"Motion to Table Biden Amdt. No. 4975; To establish a Homeland Security and Neighborhood Safety trust Fund and refocus Federal priorities toward securing the Homeland, and for other purposes.",57,41
2006-09-13,2,245,H.R. 4954,On the Amendment S.Amdt. 4982,Agreed to,"Coleman Amdt. No. 4982; To require the Secretary of Homeland Security to ensure that all cargo containers are screened before arriving at a United States seaport, that all high-risk containers are scanned before leaving a United States seaport, and that integrated scanning systems are fully deployed to scan all cargo containers entering the United States before they arrive in the United States.",95,3
2006-09-13,2,246,H.R. 4954,On the Amendment S.Amdt. 4999,Rejected,Meenendez Amdt. No. 4999; To improve the security of cargo containers destined for the United States.,43,55
2006-09-14,2,247,H.R. 4954,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on H.R.4954; SAFE Port Act,98,0
2006-09-14,2,248,H.R. 4954,On the Motion to Table S.Amdt. 4930,Agreed to,Motion to Table Schumer Amdt. No. 4930; To improve maritime container security by ensuring that foreign ports participating in the Container Security Initiative scan all containers shipped to the United States for nuclear and radiological weapons before loading.,61,37
2006-09-14,2,249,H.R. 4954,On Passage of the Bill,Passed,H.R.4954 as Amended; SAFE Port Act,98,0
2006-09-19,2,250,H.R. 5684,On Passage of the Bill,Passed,H.R. 5684; United States-Oman Free Trade Agreement Implementation Act,62,32
2006-09-19,2,251,PN358,On the Nomination,Confirmed,"Confirmation Alice S. Fisher, of Virginia, to be an Assistant Attorney General",61,35
2006-09-20,2,252,H.R. 6061,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Proceed to H.R. 6061; Secure Fence Act of 2006,94,0
2006-09-25,2,253,PN1586,On the Nomination,Confirmed,"Confirmation Francisco Augusto Besosa, of Puerto Rico, to be U.S. District Judge",87,0
2006-09-27,2,254,S. 3930,On the Amendment S.Amdt. 5086,Rejected,Levin Amdt. No. 5086; In the nature of a substitute.,43,54
2006-09-28,2,255,S. 3930,On the Amendment S.Amdt. 5087,Rejected,Specter Amdt. No. 5087; To strike the provision regarding habeas review.,48,51
2006-09-28,2,256,S. 3930,On the Amendment S.Amdt. 5095,Rejected,Rockefeller Amdt. No. 5095; To provide for congressional oversight of certain Central Intelligence Agency programs.,46,53
2006-09-28,2,257,S. 3930,On the Amendment S.Amdt. 5104,Rejected,"Byrd Amdt. 5104; To prohibit the establishment of new military commissions after December 31, 2011.",47,52
2006-09-28,2,258,S. 3930,On the Amendment S.Amdt. 5088,Rejected,Kennedy Amdt. No. 5088; To provide for the protection of United States persons in the implementation of treaty obligations.,46,53
2006-09-28,2,259,S. 3930,On Passage of the Bill,Passed,S. 3930 As Amended; Military Commissions Act of 2006,65,34
2006-09-28,2,260,H.R. 6061,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on H.R. 6061; Secure Fence Act of 2006,71,28
2006-09-29,2,261,H.R. 5631,On the Conference Report,Agreed to,"H.R.5631 Conference Report; Department of Defense Appropriations Act, 2007",100,0
2006-09-29,2,262,H.R. 6061,On Passage of the Bill,Passed,H.R. 6061; Secure Fence Act of 2006,80,19
2006-09-29,2,263,S. 403,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Concur in House Amendment to S.403; Child Interstate Abortion Notification Act,57,42
2006-11-14,2,264,H.R. 5385,On the Motion,Agreed to,"Motion to Instruct Sgt. At Arms; Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2007",95,1
2006-11-16,2,265,S. 3709,On the Amendment S.Amdt. 5174,Rejected,Bingaman Amdt. No. 5174; To limit the waiver authority of the President.,26,73
2006-11-16,2,266,S. 3709,On the Amendment S.Amdt. 5178,Rejected,Dorgan Amdt. No. 5178 As Modified; To declare that it is the policy of the United States to continue to support implementation of United Nations Security Council Resolution 1172 (1998).,27,71
2006-11-16,2,267,S. 3709,On the Amendment S.Amdt. 5181,Rejected,Ensign Amdt. No. 5181; To ensure that IAEA inspection equipment is not used for espionage purposes.,27,71
2006-11-16,2,268,S. 3709,On the Amendment S.Amdt. 5183,Rejected,"Feingold Amdt. No. 5183; To require as a precondition to United States-India peaceful atomic energy cooperation determinations by the President that United States nuclear cooperation with India does nothing to assist, encourage, or induce India to manufacture or acquire nuclear weapons or other nuclear explosive devices.",25,71
2006-11-16,2,269,S. 3709,On the Amendment S.Amdt. 5187,Rejected,"Boxer Amdt. No. 5187; To make the waiver authority of the President contingent upon a certification that India has agreed to suspend military-to-military cooperation with Iran, including training exercises, until such time as Iran is no longer designated as a state sponsor of terrorism.",38,59
2006-11-16,2,270,H.R. 5682,On Passage of the Bill,Passed,H.R. 5682 As Amended; United States-India Peaceful Atomic Energy Cooperation Act,85,12
2006-12-05,2,271,H.R. 5384,On the Motion S.Amdt. 5205,Rejected,"Motion to Waive CBA ""Emergency Designation"" Re: Conrad Amdt. No. 5205; To provide emergency agricultural disaster assistance.",57,37
2006-12-06,2,272,PN2191,On the Nomination,Confirmed,"Confirmation: Robert M. Gates, of Texas, to be Secretary of Defense",95,2
2006-12-07,2,273,PN1396,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on the Nomination of Andrew von Eschenbach, of Texas, to be Commissioner of Food and Drugs",89,6
2006-12-07,2,274,PN1396,On the Nomination,Confirmed,"Confirmation Andrew von Eschenbach, of Texas, to be Commissioner of Food and Drugs",80,11
2006-12-08,2,275,PN1746,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Nomination of Kent A. Jordan of Delaware to be U.S. Circuit Judge,93,0
2006-12-08,2,276,PN1746,On the Nomination,Confirmed,Confirmation Kent A. Jordan of Delaware to be U.S. Circuit Judge,91,0
2006-12-09,2,277,H.R. 6111,On the Motion,Agreed to,Motion to Waive CBA Re: Motion to Concur in House Amendment to the Senate Amendment to H.R.6111.; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,67,21
2006-12-09,2,278,H.R. 6111,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to Senate Amdt. to H.R. 6111; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,78,10
2006-12-09,2,279,H.R. 6111,On the Motion,Agreed to,Motion to Concur in the House Amendment to the Senate Amendment to H.R. 6111; A bill to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,79,9
